EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,
1150498,50.00,No,Travel_Frequently,959.00,Cardiology,1.00,4.00,Other,1.00,4.00,Male,81.00,3.00,2.00,Nurse,3.00,Single,4728.00,17251.00,3.00,Y,Yes,14.00,3.00,4.00,80.00,0.00,5.00,4.00,3.00,0.00,0.00,0.00,0.00,
1446684,33.00,No,Travel_Frequently,970.00,Cardiology,7.00,3.00,Life Sciences,1.00,4.00,Female,30.00,3.00,2.00,Nurse,2.00,Married,4302.00,13401.00,0.00,Y,No,17.00,3.00,3.00,80.00,1.00,4.00,3.00,3.00,3.00,2.00,0.00,2.00,
1852842,34.00,No,Non-Travel,697.00,Maternity,3.00,4.00,Life Sciences,1.00,3.00,Male,40.00,2.00,1.00,Other,4.00,Married,2979.00,22478.00,3.00,Y,No,17.00,3.00,4.00,80.00,3.00,6.00,2.00,3.00,0.00,0.00,0.00,0.00,
1554886,48.00,No,Non-Travel,1262.00,Neurology,1.00,4.00,Medical,1.00,1.00,Male,35.00,4.00,4.00,Other,4.00,Single,16885.00,16154.00,2.00,Y,No,22.00,4.00,3.00,80.00,0.00,27.00,3.00,2.00,5.00,4.00,2.00,1.00,
1454712,45.00,No,Non-Travel,1050.00,Cardiology,9.00,4.00,Life Sciences,1.00,2.00,Female,65.00,2.00,2.00,Nurse,3.00,Married,5593.00,17970.00,1.00,Y,No,13.00,3.00,4.00,80.00,1.00,15.00,2.00,3.00,15.00,10.00,4.00,12.00,
1212693,52.00,No,Travel_Rarely,994.00,Maternity,7.00,4.00,Life Sciences,1.00,2.00,Male,87.00,3.00,3.00,Nurse,2.00,Single,10445.00,15322.00,7.00,Y,No,19.00,3.00,4.00,80.00,0.00,18.00,4.00,3.00,8.00,6.00,4.00,0.00,
1312769,38.00,No,Travel_Rarely,770.00,Cardiology,10.00,4.00,Marketing,1.00,3.00,Male,73.00,2.00,3.00,Nurse,3.00,Divorced,8740.00,5569.00,0.00,Y,Yes,14.00,3.00,2.00,80.00,2.00,9.00,2.00,3.00,8.00,7.00,2.00,7.00,
1601148,29.00,No,Travel_Rarely,1107.00,Maternity,28.00,4.00,Life Sciences,1.00,3.00,Female,93.00,3.00,1.00,Other,4.00,Divorced,2514.00,26968.00,4.00,Y,No,22.00,4.00,1.00,80.00,1.00,11.00,1.00,3.00,7.00,5.00,1.00,7.00,
1133211,28.00,No,Travel_Rarely,950.00,Neurology,3.00,3.00,Medical,1.00,4.00,Female,93.00,3.00,3.00,Therapist,2.00,Divorced,7655.00,8039.00,0.00,Y,No,17.00,3.00,2.00,80.00,3.00,10.00,3.00,2.00,9.00,7.00,1.00,7.00,
1856618,46.00,No,Travel_Rarely,406.00,Cardiology,3.00,1.00,Marketing,1.00,1.00,Male,52.00,3.00,4.00,Administrative,3.00,Married,17465.00,15596.00,3.00,Y,No,12.00,3.00,4.00,80.00,1.00,23.00,3.00,3.00,12.00,9.00,4.00,9.00,
1042408,38.00,No,Travel_Rarely,130.00,Cardiology,2.00,2.00,Marketing,1.00,4.00,Male,32.00,3.00,3.00,Nurse,2.00,Single,7351.00,20619.00,7.00,Y,No,16.00,3.00,3.00,80.00,0.00,10.00,2.00,3.00,1.00,0.00,0.00,0.00,
1789769,43.00,No,Travel_Frequently,1082.00,Maternity,27.00,3.00,Life Sciences,1.00,3.00,Female,83.00,3.00,3.00,Therapist,1.00,Married,10820.00,11535.00,8.00,Y,No,11.00,3.00,3.00,80.00,1.00,18.00,1.00,3.00,8.00,7.00,0.00,1.00,
1440393,39.00,No,Travel_Frequently,203.00,Maternity,2.00,3.00,Life Sciences,1.00,1.00,Male,84.00,3.00,4.00,Nurse,4.00,Divorced,12169.00,13547.00,7.00,Y,No,11.00,3.00,4.00,80.00,3.00,21.00,4.00,3.00,18.00,7.00,11.00,5.00,
1091520,40.00,No,Travel_Rarely,1308.00,Maternity,14.00,3.00,Medical,1.00,3.00,Male,44.00,2.00,5.00,Administrative,3.00,Single,19626.00,17544.00,1.00,Y,No,14.00,3.00,1.00,80.00,0.00,21.00,2.00,4.00,20.00,7.00,4.00,9.00,
1818532,21.00,Yes,Travel_Rarely,984.00,Maternity,1.00,1.00,Technical Degree,1.00,4.00,Female,70.00,2.00,1.00,Other,2.00,Single,2070.00,25326.00,1.00,Y,Yes,11.00,3.00,3.00,80.00,0.00,2.00,6.00,4.00,2.00,2.00,2.00,2.00,
1292995,39.00,No,Non-Travel,439.00,Maternity,9.00,3.00,Life Sciences,1.00,3.00,Male,70.00,3.00,2.00,Nurse,2.00,Single,6782.00,8770.00,9.00,Y,No,15.00,3.00,3.00,80.00,0.00,9.00,2.00,2.00,5.00,4.00,0.00,3.00,
1522372,36.00,No,Non-Travel,217.00,Maternity,18.00,4.00,Life Sciences,1.00,1.00,Male,78.00,3.00,2.00,Therapist,4.00,Single,7779.00,23238.00,2.00,Y,No,20.00,4.00,1.00,80.00,0.00,18.00,0.00,3.00,11.00,9.00,0.00,9.00,
1308397,31.00,No,Travel_Frequently,793.00,Cardiology,20.00,3.00,Life Sciences,1.00,3.00,Male,67.00,4.00,1.00,Other,4.00,Married,2791.00,21981.00,0.00,Y,No,12.00,3.00,1.00,80.00,1.00,3.00,4.00,3.00,2.00,2.00,2.00,2.00,
1138410,28.00,No,Travel_Rarely,1451.00,Maternity,2.00,1.00,Life Sciences,1.00,1.00,Male,67.00,2.00,1.00,Other,2.00,Married,3201.00,19911.00,0.00,Y,No,17.00,3.00,1.00,80.00,0.00,6.00,2.00,1.00,5.00,3.00,0.00,4.00,
1752889,35.00,No,Travel_Frequently,1182.00,Cardiology,11.00,2.00,Marketing,1.00,4.00,Male,54.00,3.00,2.00,Nurse,4.00,Divorced,4968.00,18500.00,1.00,Y,No,11.00,3.00,4.00,80.00,1.00,5.00,3.00,3.00,5.00,2.00,0.00,2.00,
1425897,49.00,No,Travel_Rarely,174.00,Cardiology,8.00,4.00,Technical Degree,1.00,4.00,Male,56.00,2.00,4.00,Nurse,2.00,Married,13120.00,11879.00,6.00,Y,No,17.00,3.00,2.00,80.00,1.00,22.00,3.00,3.00,9.00,8.00,2.00,3.00,
1719792,34.00,No,Travel_Frequently,1003.00,Neurology,2.00,2.00,Life Sciences,1.00,4.00,Male,95.00,3.00,2.00,Therapist,3.00,Single,4033.00,15834.00,2.00,Y,No,11.00,3.00,4.00,80.00,0.00,5.00,3.00,2.00,3.00,2.00,0.00,2.00,
1377897,29.00,No,Travel_Frequently,490.00,Maternity,10.00,3.00,Life Sciences,1.00,4.00,Female,61.00,3.00,1.00,Other,2.00,Divorced,3291.00,17940.00,0.00,Y,No,14.00,3.00,4.00,80.00,2.00,8.00,2.00,2.00,7.00,5.00,1.00,1.00,
1692477,42.00,No,Travel_Rarely,188.00,Maternity,29.00,3.00,Medical,1.00,2.00,Male,56.00,1.00,2.00,Nurse,4.00,Single,4272.00,9558.00,4.00,Y,No,19.00,3.00,1.00,80.00,0.00,16.00,3.00,3.00,1.00,0.00,0.00,0.00,
1618530,29.00,No,Travel_Rarely,718.00,Maternity,8.00,1.00,Medical,1.00,2.00,Male,79.00,2.00,2.00,Therapist,4.00,Married,5056.00,17689.00,1.00,Y,Yes,15.00,3.00,3.00,80.00,1.00,10.00,2.00,2.00,10.00,7.00,1.00,2.00,
1619491,38.00,No,Travel_Rarely,433.00,Neurology,1.00,3.00,Human Resources,1.00,3.00,Male,37.00,4.00,1.00,Other,3.00,Married,2844.00,6004.00,1.00,Y,No,13.00,3.00,4.00,80.00,1.00,7.00,2.00,4.00,7.00,6.00,5.00,0.00,
1321732,28.00,No,Travel_Frequently,773.00,Maternity,6.00,3.00,Life Sciences,1.00,3.00,Male,39.00,2.00,1.00,Other,3.00,Divorced,2703.00,22088.00,1.00,Y,Yes,14.00,3.00,4.00,80.00,1.00,3.00,2.00,3.00,3.00,1.00,0.00,2.00,
1313694,18.00,Yes,Non-Travel,247.00,Maternity,8.00,1.00,Medical,1.00,3.00,Male,80.00,3.00,1.00,Nurse,3.00,Single,1904.00,13556.00,1.00,Y,No,12.00,3.00,4.00,80.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,
1140608,33.00,Yes,Travel_Rarely,603.00,Cardiology,9.00,4.00,Marketing,1.00,1.00,Female,77.00,3.00,2.00,Nurse,1.00,Single,8224.00,18385.00,0.00,Y,Yes,17.00,3.00,1.00,80.00,0.00,6.00,3.00,3.00,5.00,2.00,0.00,3.00,
1190899,41.00,No,Travel_Rarely,167.00,Maternity,12.00,4.00,Life Sciences,1.00,2.00,Male,46.00,3.00,1.00,Nurse,4.00,Married,4766.00,9051.00,3.00,Y,Yes,11.00,3.00,1.00,80.00,1.00,6.00,4.00,3.00,1.00,0.00,0.00,0.00,
1131723,31.00,No,Travel_Frequently,874.00,Maternity,15.00,3.00,Medical,1.00,3.00,Male,72.00,3.00,1.00,Nurse,3.00,Married,2610.00,6233.00,1.00,Y,No,12.00,3.00,3.00,80.00,1.00,2.00,5.00,2.00,2.00,2.00,2.00,2.00,
1066655,37.00,No,Travel_Rarely,367.00,Maternity,25.00,2.00,Medical,1.00,3.00,Female,52.00,2.00,2.00,Nurse,4.00,Divorced,5731.00,17171.00,7.00,Y,No,13.00,3.00,3.00,80.00,2.00,9.00,2.00,3.00,6.00,2.00,1.00,3.00,
1061785,27.00,No,Travel_Rarely,199.00,Maternity,6.00,3.00,Life Sciences,1.00,4.00,Male,55.00,2.00,1.00,Other,3.00,Married,2539.00,7950.00,1.00,Y,No,13.00,3.00,3.00,80.00,1.00,4.00,0.00,3.00,4.00,2.00,2.00,2.00,
1745568,34.00,No,Travel_Rarely,1400.00,Cardiology,9.00,1.00,Life Sciences,1.00,2.00,Female,70.00,3.00,2.00,Nurse,3.00,Married,5714.00,5829.00,1.00,Y,No,20.00,4.00,1.00,80.00,0.00,6.00,3.00,2.00,6.00,5.00,1.00,3.00,
1034814,35.00,No,Travel_Rarely,528.00,Neurology,8.00,4.00,Technical Degree,1.00,3.00,Male,100.00,3.00,1.00,Other,3.00,Single,4323.00,7108.00,1.00,Y,No,17.00,3.00,2.00,80.00,0.00,6.00,2.00,1.00,5.00,4.00,1.00,4.00,
1778989,29.00,Yes,Travel_Rarely,408.00,Cardiology,23.00,1.00,Life Sciences,1.00,4.00,Female,45.00,2.00,3.00,Nurse,1.00,Married,7336.00,11162.00,1.00,Y,No,13.00,3.00,1.00,80.00,1.00,11.00,3.00,1.00,11.00,8.00,3.00,10.00,
1452385,40.00,No,Travel_Frequently,593.00,Maternity,9.00,4.00,Medical,1.00,2.00,Female,88.00,3.00,3.00,Administrative,3.00,Single,13499.00,13782.00,9.00,Y,No,17.00,3.00,3.00,80.00,0.00,20.00,3.00,2.00,18.00,7.00,2.00,13.00,
1513386,42.00,No,Travel_Frequently,481.00,Cardiology,12.00,3.00,Life Sciences,1.00,3.00,Male,44.00,3.00,4.00,Nurse,1.00,Single,13758.00,2447.00,0.00,Y,Yes,12.00,3.00,2.00,80.00,0.00,22.00,2.00,2.00,21.00,9.00,13.00,14.00,
1812528,42.00,No,Travel_Rarely,647.00,Cardiology,4.00,4.00,Marketing,1.00,2.00,Male,45.00,3.00,2.00,Nurse,1.00,Single,5155.00,2253.00,7.00,Y,No,13.00,3.00,4.00,80.00,0.00,9.00,3.00,4.00,6.00,4.00,1.00,5.00,
1479961,35.00,No,Travel_Rarely,982.00,Maternity,1.00,4.00,Medical,1.00,4.00,Male,58.00,2.00,1.00,Nurse,3.00,Married,2258.00,16340.00,6.00,Y,No,12.00,3.00,2.00,80.00,1.00,10.00,2.00,3.00,8.00,0.00,1.00,7.00,
1446497,24.00,No,Travel_Rarely,477.00,Maternity,24.00,3.00,Medical,1.00,4.00,Male,49.00,3.00,1.00,Nurse,2.00,Single,3597.00,6409.00,8.00,Y,No,22.00,4.00,4.00,80.00,0.00,6.00,2.00,3.00,4.00,3.00,1.00,2.00,
1340549,28.00,Yes,Travel_Rarely,1485.00,Maternity,12.00,1.00,Life Sciences,1.00,3.00,Female,79.00,3.00,1.00,Nurse,4.00,Married,2515.00,22955.00,1.00,Y,Yes,11.00,3.00,4.00,80.00,0.00,1.00,4.00,2.00,1.00,1.00,0.00,0.00,
1588632,26.00,No,Travel_Rarely,1384.00,Maternity,3.00,4.00,Medical,1.00,1.00,Male,82.00,4.00,1.00,Nurse,4.00,Married,4420.00,13421.00,1.00,Y,No,22.00,4.00,2.00,80.00,1.00,8.00,2.00,3.00,8.00,7.00,0.00,7.00,
1499676,30.00,No,Travel_Rarely,852.00,Cardiology,10.00,3.00,Marketing,1.00,3.00,Male,72.00,2.00,2.00,Nurse,3.00,Married,6578.00,2706.00,1.00,Y,No,18.00,3.00,1.00,80.00,1.00,10.00,3.00,3.00,10.00,3.00,1.00,4.00,
1849677,40.00,No,Travel_Frequently,902.00,Maternity,26.00,2.00,Medical,1.00,3.00,Female,92.00,2.00,2.00,Other,4.00,Married,4422.00,21203.00,3.00,Y,Yes,13.00,3.00,4.00,80.00,1.00,16.00,3.00,1.00,1.00,1.00,0.00,0.00,
1209446,35.00,No,Travel_Rarely,819.00,Neurology,2.00,3.00,Life Sciences,1.00,3.00,Male,44.00,2.00,3.00,Therapist,2.00,Divorced,10274.00,19588.00,2.00,Y,No,18.00,3.00,2.00,80.00,1.00,15.00,2.00,4.00,7.00,7.00,6.00,4.00,
1098841,34.00,No,Travel_Frequently,669.00,Maternity,1.00,3.00,Medical,1.00,4.00,Male,97.00,2.00,2.00,Nurse,1.00,Single,5343.00,25755.00,0.00,Y,No,20.00,4.00,3.00,80.00,0.00,14.00,3.00,3.00,13.00,9.00,4.00,9.00,
1871555,35.00,No,Travel_Frequently,636.00,Maternity,4.00,4.00,Other,1.00,4.00,Male,47.00,2.00,1.00,Nurse,4.00,Married,2376.00,26537.00,1.00,Y,No,13.00,3.00,2.00,80.00,1.00,2.00,2.00,4.00,2.00,2.00,2.00,2.00,
1405213,43.00,Yes,Travel_Rarely,1372.00,Cardiology,9.00,3.00,Marketing,1.00,1.00,Female,85.00,1.00,2.00,Nurse,3.00,Single,5346.00,9489.00,8.00,Y,No,13.00,3.00,2.00,80.00,0.00,7.00,2.00,2.00,4.00,3.00,1.00,3.00,
1089994,32.00,No,Non-Travel,862.00,Cardiology,2.00,1.00,Life Sciences,1.00,3.00,Female,76.00,3.00,1.00,Other,1.00,Divorced,2827.00,14947.00,1.00,Y,No,12.00,3.00,3.00,80.00,3.00,1.00,3.00,3.00,1.00,0.00,0.00,0.00,
1710657,56.00,No,Travel_Rarely,718.00,Neurology,4.00,4.00,Technical Degree,1.00,4.00,Female,92.00,3.00,5.00,Other,1.00,Divorced,19943.00,18575.00,4.00,Y,No,13.00,3.00,4.00,80.00,1.00,28.00,2.00,3.00,5.00,2.00,4.00,2.00,
1511393,29.00,No,Travel_Rarely,1401.00,Maternity,6.00,1.00,Medical,1.00,2.00,Female,54.00,3.00,1.00,Nurse,4.00,Married,3131.00,26342.00,1.00,Y,No,13.00,3.00,1.00,80.00,1.00,10.00,5.00,3.00,10.00,8.00,0.00,8.00,
1542698,19.00,No,Travel_Rarely,645.00,Maternity,9.00,2.00,Life Sciences,1.00,3.00,Male,54.00,3.00,1.00,Other,1.00,Single,2552.00,7172.00,1.00,Y,No,25.00,4.00,3.00,80.00,0.00,1.00,4.00,3.00,1.00,1.00,0.00,0.00,
1764148,45.00,No,Travel_Rarely,1457.00,Maternity,7.00,3.00,Medical,1.00,1.00,Female,83.00,3.00,1.00,Other,3.00,Married,4477.00,20100.00,4.00,Y,Yes,19.00,3.00,3.00,80.00,1.00,7.00,2.00,2.00,3.00,2.00,0.00,2.00,
1334983,37.00,No,Travel_Rarely,977.00,Neurology,1.00,3.00,Life Sciences,1.00,4.00,Female,56.00,2.00,2.00,Therapist,4.00,Married,6474.00,9961.00,1.00,Y,No,13.00,3.00,2.00,80.00,1.00,14.00,2.00,2.00,14.00,8.00,3.00,11.00,
1713700,20.00,Yes,Travel_Rarely,805.00,Maternity,3.00,3.00,Life Sciences,1.00,1.00,Male,87.00,2.00,1.00,Nurse,3.00,Single,3033.00,12828.00,1.00,Y,No,12.00,3.00,1.00,80.00,0.00,2.00,2.00,2.00,2.00,2.00,1.00,2.00,
1476340,44.00,Yes,Travel_Rarely,1097.00,Maternity,10.00,4.00,Life Sciences,1.00,3.00,Male,96.00,3.00,1.00,Other,3.00,Single,2936.00,10826.00,1.00,Y,Yes,11.00,3.00,3.00,80.00,0.00,6.00,4.00,3.00,6.00,4.00,0.00,2.00,
1795477,53.00,No,Travel_Rarely,1223.00,Neurology,7.00,2.00,Medical,1.00,4.00,Female,50.00,3.00,5.00,Other,3.00,Divorced,18606.00,18640.00,3.00,Y,No,18.00,3.00,2.00,80.00,1.00,26.00,6.00,3.00,7.00,7.00,4.00,7.00,
1500784,29.00,Yes,Travel_Rarely,942.00,Maternity,15.00,1.00,Life Sciences,1.00,2.00,Female,69.00,1.00,1.00,Other,4.00,Married,2168.00,26933.00,0.00,Y,Yes,18.00,3.00,1.00,80.00,1.00,6.00,2.00,2.00,5.00,4.00,1.00,3.00,
1455048,22.00,Yes,Travel_Frequently,1256.00,Maternity,3.00,4.00,Life Sciences,1.00,3.00,Male,48.00,2.00,1.00,Other,4.00,Married,2853.00,4223.00,0.00,Y,Yes,11.00,3.00,2.00,80.00,1.00,1.00,5.00,3.00,0.00,0.00,0.00,0.00,
1123335,46.00,No,Travel_Rarely,1402.00,Cardiology,2.00,3.00,Marketing,1.00,3.00,Female,69.00,3.00,4.00,Administrative,1.00,Married,17048.00,24097.00,8.00,Y,No,23.00,4.00,1.00,80.00,0.00,28.00,2.00,3.00,26.00,15.00,15.00,9.00,
1285566,44.00,No,Non-Travel,111.00,Maternity,17.00,3.00,Life Sciences,1.00,4.00,Male,74.00,1.00,1.00,Other,3.00,Single,2290.00,4279.00,2.00,Y,No,13.00,3.00,4.00,80.00,0.00,6.00,3.00,3.00,0.00,0.00,0.00,0.00,
1279649,33.00,No,Travel_Rarely,147.00,Neurology,2.00,3.00,Human Resources,1.00,2.00,Male,99.00,3.00,1.00,Other,3.00,Married,3600.00,8429.00,1.00,Y,No,13.00,3.00,4.00,80.00,1.00,5.00,2.00,3.00,5.00,4.00,1.00,4.00,
1754610,41.00,Yes,Non-Travel,906.00,Maternity,5.00,2.00,Life Sciences,1.00,1.00,Male,95.00,2.00,1.00,Other,1.00,Divorced,2107.00,20293.00,6.00,Y,No,17.00,3.00,1.00,80.00,1.00,5.00,2.00,1.00,1.00,0.00,0.00,0.00,
1260276,30.00,No,Travel_Rarely,1329.00,Cardiology,29.00,4.00,Life Sciences,1.00,3.00,Male,61.00,3.00,2.00,Nurse,1.00,Divorced,4115.00,13192.00,8.00,Y,No,19.00,3.00,3.00,80.00,3.00,8.00,3.00,3.00,4.00,3.00,0.00,3.00,
1313206,40.00,No,Travel_Frequently,1184.00,Cardiology,2.00,4.00,Medical,1.00,2.00,Male,62.00,3.00,2.00,Nurse,2.00,Married,4327.00,25440.00,5.00,Y,No,12.00,3.00,4.00,80.00,3.00,5.00,2.00,3.00,0.00,0.00,0.00,0.00,
1562759,50.00,No,Travel_Frequently,1421.00,Neurology,2.00,3.00,Medical,1.00,4.00,Female,30.00,3.00,4.00,Other,1.00,Married,17856.00,9490.00,2.00,Y,No,22.00,4.00,3.00,80.00,1.00,32.00,3.00,3.00,2.00,2.00,2.00,2.00,
1818579,28.00,No,Travel_Rarely,1179.00,Maternity,19.00,4.00,Medical,1.00,4.00,Male,78.00,2.00,1.00,Nurse,1.00,Married,3196.00,12449.00,1.00,Y,No,12.00,3.00,3.00,80.00,3.00,6.00,2.00,3.00,6.00,5.00,3.00,3.00,
1221210,46.00,No,Travel_Rarely,1450.00,Maternity,15.00,2.00,Life Sciences,1.00,4.00,Male,52.00,3.00,5.00,Administrative,2.00,Married,19081.00,10849.00,5.00,Y,No,11.00,3.00,1.00,80.00,1.00,25.00,2.00,3.00,4.00,2.00,0.00,3.00,
1285937,35.00,No,Travel_Rarely,1361.00,Cardiology,17.00,4.00,Life Sciences,1.00,3.00,Male,94.00,3.00,2.00,Nurse,1.00,Married,8966.00,21026.00,3.00,Y,Yes,15.00,3.00,4.00,80.00,3.00,15.00,2.00,3.00,7.00,7.00,1.00,7.00,
1063216,24.00,Yes,Travel_Rarely,984.00,Maternity,17.00,2.00,Life Sciences,1.00,4.00,Female,97.00,3.00,1.00,Nurse,2.00,Married,2210.00,3372.00,1.00,Y,No,13.00,3.00,1.00,80.00,1.00,1.00,3.00,1.00,1.00,0.00,0.00,0.00,
1551282,33.00,No,Travel_Frequently,1146.00,Cardiology,25.00,3.00,Medical,1.00,2.00,Female,82.00,3.00,2.00,Nurse,3.00,Married,4539.00,4905.00,1.00,Y,No,12.00,3.00,1.00,80.00,1.00,10.00,3.00,2.00,10.00,7.00,0.00,1.00,
1310719,36.00,No,Travel_Rarely,917.00,Maternity,6.00,4.00,Life Sciences,1.00,3.00,Male,60.00,1.00,1.00,Nurse,3.00,Divorced,2741.00,6865.00,1.00,Y,No,14.00,3.00,3.00,80.00,1.00,7.00,4.00,3.00,7.00,7.00,1.00,7.00,
1544205,30.00,No,Travel_Rarely,853.00,Maternity,7.00,4.00,Life Sciences,1.00,3.00,Male,49.00,3.00,2.00,Nurse,3.00,Divorced,3491.00,11309.00,1.00,Y,No,13.00,3.00,1.00,80.00,3.00,10.00,4.00,2.00,10.00,7.00,8.00,9.00,
1503934,44.00,No,Travel_Rarely,200.00,Maternity,29.00,4.00,Other,1.00,4.00,Male,32.00,3.00,2.00,Other,4.00,Single,4541.00,7744.00,1.00,Y,No,25.00,4.00,2.00,80.00,0.00,20.00,3.00,3.00,20.00,11.00,13.00,17.00,
1531205,20.00,No,Travel_Rarely,654.00,Cardiology,21.00,3.00,Marketing,1.00,3.00,Male,43.00,4.00,1.00,Other,4.00,Single,2678.00,5050.00,1.00,Y,No,17.00,3.00,4.00,80.00,0.00,2.00,2.00,3.00,2.00,1.00,2.00,2.00,
1126413,46.00,No,Travel_Rarely,150.00,Neurology,2.00,4.00,Technical Degree,1.00,4.00,Male,60.00,3.00,2.00,Therapist,4.00,Divorced,7379.00,17433.00,2.00,Y,No,11.00,3.00,3.00,80.00,1.00,12.00,3.00,2.00,6.00,3.00,1.00,4.00,
1170535,42.00,No,Non-Travel,179.00,Neurology,2.00,5.00,Medical,1.00,4.00,Male,79.00,4.00,2.00,Other,1.00,Married,6272.00,12858.00,7.00,Y,No,16.00,3.00,1.00,80.00,1.00,10.00,3.00,4.00,4.00,3.00,0.00,3.00,
1520995,60.00,No,Travel_Rarely,696.00,Cardiology,7.00,4.00,Marketing,1.00,2.00,Male,52.00,4.00,2.00,Nurse,4.00,Divorced,5220.00,10893.00,0.00,Y,Yes,18.00,3.00,2.00,80.00,1.00,12.00,3.00,3.00,11.00,7.00,1.00,9.00,
1229290,32.00,No,Travel_Frequently,116.00,Maternity,13.00,3.00,Other,1.00,3.00,Female,77.00,2.00,1.00,Nurse,2.00,Married,2743.00,7331.00,1.00,Y,No,20.00,4.00,3.00,80.00,1.00,2.00,2.00,3.00,2.00,2.00,2.00,2.00,
1034448,32.00,No,Travel_Frequently,1316.00,Maternity,2.00,2.00,Life Sciences,1.00,4.00,Female,38.00,3.00,2.00,Other,3.00,Single,4998.00,2338.00,4.00,Y,Yes,14.00,3.00,4.00,80.00,0.00,10.00,2.00,3.00,8.00,7.00,0.00,7.00,
1516924,36.00,No,Travel_Rarely,363.00,Neurology,1.00,3.00,Technical Degree,1.00,3.00,Female,77.00,1.00,3.00,Therapist,1.00,Divorced,10252.00,4235.00,2.00,Y,Yes,21.00,4.00,3.00,80.00,1.00,17.00,2.00,3.00,7.00,7.00,7.00,7.00,
1487583,33.00,No,Travel_Rarely,117.00,Maternity,9.00,3.00,Medical,1.00,1.00,Male,60.00,3.00,1.00,Other,4.00,Married,2781.00,6311.00,0.00,Y,No,13.00,3.00,2.00,80.00,1.00,15.00,5.00,3.00,14.00,10.00,4.00,10.00,
1516360,40.00,No,Travel_Rarely,107.00,Cardiology,10.00,3.00,Technical Degree,1.00,2.00,Female,84.00,2.00,2.00,Nurse,2.00,Divorced,6852.00,11591.00,7.00,Y,No,12.00,3.00,2.00,80.00,1.00,7.00,2.00,4.00,5.00,1.00,1.00,3.00,
1384279,25.00,No,Travel_Rarely,1356.00,Cardiology,10.00,4.00,Life Sciences,1.00,3.00,Male,57.00,3.00,2.00,Nurse,4.00,Single,4950.00,20623.00,0.00,Y,No,14.00,3.00,2.00,80.00,0.00,5.00,4.00,3.00,4.00,3.00,1.00,1.00,
1658193,30.00,No,Travel_Rarely,1465.00,Maternity,1.00,3.00,Medical,1.00,4.00,Male,63.00,3.00,1.00,Other,2.00,Married,3579.00,9369.00,0.00,Y,Yes,21.00,4.00,1.00,80.00,1.00,12.00,2.00,3.00,11.00,9.00,5.00,7.00,
1645050,42.00,No,Travel_Frequently,458.00,Maternity,26.00,5.00,Medical,1.00,1.00,Female,60.00,3.00,3.00,Administrative,1.00,Married,13191.00,23281.00,3.00,Y,Yes,17.00,3.00,3.00,80.00,0.00,20.00,6.00,3.00,1.00,0.00,0.00,0.00,
1695470,35.00,No,Non-Travel,1212.00,Cardiology,8.00,2.00,Marketing,1.00,3.00,Female,78.00,2.00,3.00,Nurse,4.00,Married,10377.00,13755.00,4.00,Y,Yes,11.00,3.00,2.00,80.00,1.00,16.00,6.00,2.00,13.00,2.00,4.00,12.00,
1362336,27.00,No,Travel_Rarely,1103.00,Maternity,14.00,3.00,Life Sciences,1.00,1.00,Male,42.00,3.00,1.00,Other,1.00,Married,2235.00,14377.00,1.00,Y,Yes,14.00,3.00,4.00,80.00,2.00,9.00,3.00,2.00,9.00,7.00,6.00,8.00,
1442702,54.00,No,Travel_Frequently,966.00,Neurology,1.00,4.00,Life Sciences,1.00,4.00,Female,53.00,3.00,3.00,Therapist,3.00,Divorced,10502.00,9659.00,7.00,Y,No,17.00,3.00,1.00,80.00,1.00,33.00,2.00,1.00,5.00,4.00,1.00,4.00,
1226564,44.00,No,Travel_Rarely,1117.00,Maternity,2.00,1.00,Life Sciences,1.00,1.00,Female,72.00,4.00,1.00,Other,4.00,Married,2011.00,19982.00,1.00,Y,No,13.00,3.00,4.00,80.00,1.00,10.00,5.00,3.00,10.00,5.00,7.00,7.00,
1245033,19.00,Yes,Non-Travel,504.00,Maternity,10.00,3.00,Medical,1.00,1.00,Female,96.00,2.00,1.00,Other,2.00,Single,1859.00,6148.00,1.00,Y,Yes,25.00,4.00,2.00,80.00,0.00,1.00,2.00,4.00,1.00,1.00,0.00,0.00,
1856613,29.00,No,Travel_Rarely,1010.00,Maternity,1.00,3.00,Life Sciences,1.00,1.00,Female,97.00,3.00,1.00,Other,4.00,Divorced,3760.00,5598.00,1.00,Y,No,15.00,3.00,1.00,80.00,3.00,3.00,5.00,3.00,3.00,2.00,1.00,2.00,
1559788,54.00,No,Travel_Rarely,685.00,Maternity,3.00,3.00,Life Sciences,1.00,4.00,Male,85.00,3.00,4.00,Administrative,4.00,Married,17779.00,23474.00,3.00,Y,No,14.00,3.00,1.00,80.00,0.00,36.00,2.00,3.00,10.00,9.00,0.00,9.00,
